0,2.22427305608599
0.1,4.35603264964029
0.2,5.15697889956155
0.3,5.43188527539624
0.4,5.56897353627883
0.5,5.67296862756975
0.6,5.75681867750554
0.7,5.8170989472168
0.8,5.85179711154015
0.9,5.86211984255206
1,5.8166864905015
1.1,5.83784819452456
1.2,5.80746812403095
1.3,5.53824347436275
1.4,5.71651920306963
1.5,5.74207257014416
1.6,5.6996842021518
1.7,5.63796162144338
1.8,5.57824197307365
1.9,5.52807667208053
2,5.48867517674333
2.1,5.45871031596646
2.2,5.4361641026051
2.3,5.41915641841686
2.4,5.40623520660863
2.5,5.39639068604479
2.6,5.38895468234076
2.7,5.38347976492843
2.8,5.37964245092182
