0,4.05246838359043
0.1,1.43657219000573
0.2,0.833027060005311
0.3,0.654063078745571
0.4,0.549629576812754
0.5,0.477421603507961
0.6,0.42559064456242
0.7,0.387837545122159
0.8,0.360033767339704
0.9,0.339358891153177
1,0.323858381215168
1.1,0.312158613907434
1.2,0.30327963863024
1.3,0.296512281635366
1.4,0.291336790949023
1.5,0.287368130473159
1.6,0.284318515044972
1.7,0.281971280856194
1.8,0.280162350702134
1.9,0.278766886502113
2,0.277689550221837
2.1,0.276857317599856
2.2,0.276214125445191
2.3,0.275716853549697
2.4,0.275332289230058
2.5,0.27503482239115
